cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,31,1,0,0,31
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,32,105,57,0
5800,0,0,0,22,39,0
5900,0,0,0,0,0,0
6000,0,0,0,0,0,0
6100,0,38,64,46,9,38
6200,0,29,86,157,14,29
6300,0,11,24,189,9,11
6400,0,34,22,181,6,34
6500,1,15,9,223,7,15
6600,0,0,20,297,0,0
6700,0,4,8,128,4,4
6800,0,5,15,341,2,5
6900,0,0,8,298,2,0
7000,0,0,13,243,0,0
7100,0,0,16,165,0,0
7200,0,0,15,160,0,0
7300,0,1,19,207,0,1
7400,0,11,16,145,2,11
7500,1,24,18,167,1,24
7600,2,13,16,194,6,13
7700,0,0,9,198,1,0
7800,0,0,18,209,0,0
7900,0,26,18,245,4,26
8000,0,15,16,321,2,15
8100,0,13,15,217,2,13
8200,0,7,16,166,1,7
8300,0,4,21,264,2,4
8400,0,0,11,389,0,0
8500,0,6,16,330,1,6
8600,0,5,10,257,2,5
8700,0,0,16,183,1,0
8800,2,12,7,119,8,12
8900,12,6,13,170,4,6
9000,4,11,22,181,4,11
9100,7,36,10,206,10,36
9200,3,23,8,186,9,23
9300,17,24,7,133,7,24
9400,6,3,16,354,1,3
9500,0,13,15,290,3,13
9600,0,13,19,234,5,13
9700,0,5,13,160,3,5
9800,0,3,17,233,2,3
9900,0,7,25,252,5,7
10000,0,0,16,312,1,0
10100,0,0,17,283,0,0
10200,0,0,21,182,0,0
10300,0,0,20,207,0,0
10400,0,0,14,310,0,0
10500,0,0,28,175,0,0
10600,2,12,21,176,2,12
10700,4,7,13,121,4,7
10800,8,65,7,160,15,65
10900,0,6,16,280,3,6
11000,9,19,11,138,8,19
11100,3,8,21,202,7,8
11200,0,8,15,329,4,8
11300,1,13,14,234,2,13
11400,0,20,11,126,9,20
11500,0,10,16,322,1,10
11600,0,4,16,152,0,4
11700,1,11,21,280,3,11
11800,2,20,11,126,14,20
11900,0,19,14,230,7,19
12000,0,9,22,203,3,9
12100,0,24,17,300,4,24
12200,0,0,31,324,0,0
12300,0,0,22,252,0,0
12400,0,0,22,184,0,0
12500,0,3,21,195,1,3
12600,0,0,23,250,0,0
12700,0,0,18,184,0,0
12800,0,0,21,262,0,0
12900,0,0,20,193,0,0
13000,0,0,9,319,0,0
13100,0,0,8,378,0,0
13200,0,0,2,298,0,0
13300,0,0,10,283,0,0
13400,0,0,12,165,0,0
13500,0,0,12,172,0,0
13600,0,0,10,352,0,0
13700,0,0,5,372,0,0
13800,0,0,11,155,0,0
13900,0,0,8,107,0,0
14000,0,0,4,314,0,0
14100,0,0,10,288,0,0
14200,0,0,9,179,0,0
14300,0,0,14,349,0,0
14400,0,0,10,214,0,0
14500,0,0,10,212,0,0
14600,0,0,8,188,0,0
14700,0,0,6,237,0,0
14800,0,0,3,397,0,0
14900,0,0,8,328,0,0
15000,0,0,9,181,0,0
15100,0,0,10,373,0,0
15200,0,0,9,170,0,0
15300,0,0,14,250,0,0
15400,0,0,8,220,0,0
15500,0,0,9,217,0,0
15600,0,0,10,186,0,0
15700,0,0,8,288,0,0
15800,0,0,8,229,0,0
15900,0,0,5,329,0,0
16000,0,0,8,260,0,0
16100,0,0,5,191,0,0
16200,0,0,2,98,0,0
16300,0,0,7,191,0,0
16400,0,0,3,105,0,0
16500,0,0,9,179,0,0
16600,0,0,4,373,0,0
16700,0,0,7,393,0,0
16800,0,0,8,298,0,0
16900,0,0,4,143,0,0
17000,0,0,9,190,0,0
17100,0,0,10,208,0,0
17200,0,0,10,171,0,0
17300,0,0,9,259,0,0
17400,0,0,8,196,0,0
17500,0,0,9,310,0,0
17600,0,0,13,157,0,0
17700,0,0,12,313,0,0
17800,0,0,11,161,0,0
17900,0,0,7,295,0,0
18000,0,0,7,192,0,0
18100,0,0,5,214,0,0
18200,0,0,10,184,0,0
18300,0,0,11,201,0,0
18400,0,0,6,294,0,0
18500,0,0,9,160,0,0
18600,0,0,8,213,0,0
18700,0,0,10,277,0,0
18800,0,0,17,200,1,0
18900,0,1,6,350,1,1
19000,0,0,4,294,2,0
19100,0,0,5,204,0,0
