cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,31,1,0,0,31
5500,0,0,0,0,0,0
5600,0,0,2,0,6,0
5700,0,0,30,108,78,0
5800,0,0,0,0,12,0
5900,0,0,0,0,0,0
6000,0,0,14,0,0,0
6100,0,58,87,162,18,58
6200,0,63,72,156,19,63
6300,0,17,14,176,4,17
6400,0,0,10,390,0,0
6500,0,0,40,163,5,0
6600,0,22,20,246,5,22
6700,0,10,10,178,2,10
6800,0,26,18,148,4,26
6900,0,4,12,264,5,4
7000,0,3,22,267,0,3
7100,0,17,15,147,3,17
7200,2,2,13,359,0,2
7300,0,8,13,282,2,8
7400,0,7,10,189,5,7
7500,0,24,12,127,6,24
7600,0,15,17,213,3,15
7700,0,0,20,221,2,0
7800,0,0,9,165,1,0
7900,0,12,16,218,3,12
8000,0,7,17,326,1,7
8100,0,10,16,170,2,10
8200,0,0,12,340,0,0
8300,0,0,15,207,0,0
8400,1,0,11,265,0,0
8500,0,2,23,206,1,2
8600,0,29,6,177,13,29
8700,0,3,20,253,1,3
8800,0,0,24,199,0,0
8900,1,4,14,316,0,4
9000,0,0,22,281,0,0
9100,0,0,15,185,0,0
9200,0,11,16,268,6,11
9300,0,0,16,288,0,0
9400,0,0,13,223,1,0
9500,0,0,18,194,0,0
9600,0,0,19,275,0,0
9700,0,0,12,132,0,0
9800,0,2,13,208,1,2
9900,4,25,15,135,7,25
10000,0,4,20,275,0,4
10100,1,4,23,211,1,4
10200,2,19,24,258,2,19
10300,5,8,16,319,2,8
10400,8,7,15,167,9,7
10500,6,17,19,155,0,17
10600,0,0,16,383,1,0
10700,0,0,14,302,2,0
10800,1,2,17,195,2,2
10900,11,18,13,212,10,18
11000,7,20,22,145,3,20
11100,2,0,10,252,1,0
11200,7,24,14,153,8,24
11300,8,13,21,209,6,13
11400,0,4,19,295,0,4
11500,1,2,14,199,3,2
11600,7,12,11,241,5,12
11700,7,3,15,342,6,3
11800,2,8,26,158,5,8
11900,6,25,9,203,14,25
12000,1,22,20,141,9,22
12100,0,0,33,294,0,0
12200,0,11,25,157,3,11
12300,0,0,17,383,0,0
12400,0,0,25,277,0,0
12500,0,0,14,251,0,0
12600,0,0,20,295,0,0
12700,0,0,15,216,1,0
12800,0,0,14,186,0,0
12900,0,0,13,163,1,0
13000,0,0,9,282,0,0
13100,0,0,19,185,0,0
13200,0,0,11,331,0,0
13300,0,0,12,193,0,0
13400,0,0,14,178,0,0
13500,0,0,10,365,0,0
13600,0,0,11,192,0,0
13700,0,0,10,277,0,0
13800,0,0,14,182,0,0
13900,0,0,12,336,0,0
14000,0,0,12,131,0,0
14100,0,0,11,324,0,0
14200,0,0,11,284,0,0
14300,0,0,7,193,0,0
14400,0,0,8,175,0,0
14500,0,0,3,146,0,0
14600,0,0,7,224,0,0
14700,0,0,8,303,0,0
14800,0,0,9,267,0,0
14900,0,0,6,204,0,0
15000,0,0,7,370,0,0
15100,0,0,2,226,0,0
15200,0,0,4,200,0,0
15300,0,0,5,395,0,0
15400,0,0,11,299,0,0
15500,0,0,7,182,1,0
15600,0,0,6,238,0,0
15700,0,0,9,204,0,0
15800,0,0,7,267,0,0
15900,0,0,1,213,0,0
16000,0,0,9,292,0,0
16100,0,0,8,142,0,0
16200,0,0,5,221,0,0
16300,0,0,12,178,0,0
16400,0,0,10,208,0,0
16500,0,0,5,190,0,0
16600,0,0,10,243,0,0
16700,0,0,10,147,0,0
16800,0,0,7,230,0,0
16900,0,0,12,216,0,0
17000,0,0,8,208,0,0
17100,0,0,7,235,0,0
17200,0,0,12,268,1,0
17300,0,0,10,217,0,0
17400,0,0,8,214,0,0
17500,0,0,10,234,0,0
17600,0,0,9,227,0,0
17700,0,0,12,171,0,0
17800,0,0,6,295,0,0
17900,0,0,6,280,0,0
18000,0,0,7,97,0,0
18100,0,0,9,376,0,0
18200,0,0,3,305,0,0
18300,0,0,10,257,0,0
18400,0,0,4,196,0,0
18500,0,0,5,157,0,0
18600,0,0,9,171,2,0
18700,0,0,7,289,1,0
18800,0,0,5,194,0,0
18900,0,0,6,188,0,0
19000,0,0,12,198,0,0
19100,0,0,7,341,0,0
