Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.070473
1001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.625175
1002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.123636
1003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.358761
1004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.479429
1005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.703875
1006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.710953
1007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.359731
1008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.392469
1009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.956979
1010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.559242
1011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.185117
1012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.706704
1013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.805261
1014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.288429
1015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.809681
1016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.625310
1017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.923387
1018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.030349
1019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.950862
1020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.089283
1021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.600330
1022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.652734
1023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.021940
1024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.163721
1025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.067935
1026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.123790
1027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.908841
1028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.457841
1029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.704109
1030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.284553
1031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.284997
1032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.249505
1033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.254391
1034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.323460
1035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.124034
1036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.154629
1037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.032649
1038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.576632
1039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.176043
1040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.256148
1041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.403918
1042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.484525
1043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.369871
1044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.286290
1045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.941569
