Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.049654
2001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.245215
2002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.374707
2003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.440154
2004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.111063
2005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.595298
2006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.886824
2007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.628869
2008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.526998
2009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.452596
2010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.100911
2011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.042996
2012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.127445
2013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.077817
2014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.894321
2015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.958212
2016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.304529
2017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.361316
2018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.126411
2019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.919992
2020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.741381
2021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.935109
2022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.063390
2023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.192944
2024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.974523
2025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.434586
2026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.933936
2027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.089674
2028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.189853
2029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.221237
2030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.332831
2031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.281977
2032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.051501
2033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.326447
2034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.479175
2035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.309781
