Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
10000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.335251
10001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.550933
10002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.572519
10003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.755209
10004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.534265
10005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.476669
10006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.593358
10007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.592906
10008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.658654
10009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.708271
10010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.883286
10011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.882438
10012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.703612
10013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.397894
10014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.009943
10015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.127437
10016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.988237
10017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.012576
10018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.892168
10019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.033687
10020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.948423
10021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.311491
10022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.945305
10023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.889923
10024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.114209
10025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.470170
10026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.941948
10027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.896163
10028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.104247
10029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.315838
10030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.878208
10031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.644204
10032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.863477
10033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.837538
10034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.908631
10035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.012948
10036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.634643
10037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.910064
10038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.109767
10039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.018897
10040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.752137
10041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.841042
10042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.098582
10043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.197596
10044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.902690
10045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.621579
10046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.003466
10047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.919899
10048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.177531
10049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.105329
10050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.635623
10051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.724971
10052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.865949
10053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.059872
10054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.146029
10055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.836083
10056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.807214
10057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.829673
10058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.989548
10059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.781806
10060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.822294
10061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.674583
10062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.918259
10063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.919055
10064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.969101
10065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.035077
10066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.850030
10067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.100711
10068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.053270
10069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.421606
10070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.032281
10071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.162638
10072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.957803
10073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.263330
10074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.255827
10075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.561823
10076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.826040
10077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.677878
10078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.021927
10079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.804538
10080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.654741
10081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.594130
10082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.730332
10083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.899354
10084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.414989
10085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.844048
10086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.847741
10087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.534988
10088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.350529
10089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.541234
10090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.755172
10091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.650341
10092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.039361
10093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.592558
10094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.530097
10095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.441379
10096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.077750
10097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.520570
10098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.503467
10099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.328067
10100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.116601
10101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.628180
10102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.416391
10103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.053658
10104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.407493
10105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.849779
10106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.629632
10107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.472627
10108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.656921
10109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.794830
10110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.881419
10111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.686977
10112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.677571
10113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.599459
10114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.034080
10115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.963114
10116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.821311
10117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.682899
10118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.164326
10119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.797042
10120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.737862
10121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.983631
10122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.130652
10123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.629527
10124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.720640
10125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.065812
10126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.714690
10127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.797782
10128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.843446
10129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.992894
10130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.620086
10131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.765169
10132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.362231
