kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 124 : 178089 887213 0 0 0 0 0 0 339 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 123 : 178089 1074086 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 122 : 178089 1956616 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 121 : 178089 1779257 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 120 : 178089 1614065 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 119 : 178089 1606118 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 118 : 178089 59949777 405376 0 0 176724 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 117 : 178089 8017030 0 0 0 7825 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 116 : 178089 1606752 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 115 : 178089 1603281 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 114 : 178089 67351282 672384 0 0 176593 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 113 : 178089 1606264 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 112 : 178089 60260044 360864 0 0 176572 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 111 : 178089 7933967 0 0 0 7871 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 110 : 178089 1607290 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 109 : 178089 1603517 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 108 : 178089 67621500 637408 0 0 176396 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 107 : 178089 1606678 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 106 : 178089 59580474 459808 0 0 176895 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 105 : 178089 8230759 0 0 0 7895 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 104 : 178089 1607462 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 103 : 178089 1603097 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 102 : 178089 67296290 757376 0 0 176431 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 101 : 178089 1606174 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 100 : 178089 59360600 399744 0 0 176487 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 99 : 178089 8030534 0 0 0 7689 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 98 : 178089 1607288 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 58 : 1248 11552 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 56 : 1272 120 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 55 : 1272 7792 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 54 : 1272 618248 3872 0 0 358 40 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 53 : 1272 619240 6336 0 0 318 40 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 52 : 1272 11448 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 51 : 1272 11448 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 50 : 1272 334936 0 0 0 159 40 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 49 : 1272 11448 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 48 : 1272 12080 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 47 : 1272 8264 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 46 : 1272 7632 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 44 : 1280 48 0 0 0 0 0 0 1 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 43 : 1280 7680 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 59 : 1248 7648 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 30 : 1280 7360 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 60 : 1248 7648 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 31 : 1280 34560 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 90 : 1248 11296 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 32 : 1280 14720 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 91 : 1248 11328 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 33 : 1280 16160 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 92 : 1248 11232 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 34 : 1280 16640 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 93 : 1248 12512 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 35 : 1280 17600 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 36 : 1280 15840 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 37 : 1280 7680 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 96 : 178089 67267266 697728 0 0 176525 5784 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 38 : 1280 7680 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 97 : 178089 1603265 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 39 : 1280 7680 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 40 : 1280 7680 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 41 : 1280 7680 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 42 : 1280 12160 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 61 : 1248 7776 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 62 : 1248 1920 0 0 0 0 0 0 39 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 64 : 894 8385 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 65 : 894 8118 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 66 : 894 9084 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 67 : 894 7083 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 71 : 1773 709561 24224 0 0 1773 117 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 130 : 1280 6400 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 127 : 1272 7000 0 0 0 159 40 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 72 : 1773 16026 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 73 : 1773 16037 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 74 : 1773 271746 0 0 0 235 117 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 75 : 1773 462343 128 0 0 1773 117 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 76 : 1773 16033 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 77 : 1773 16391 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 78 : 1773 18044 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 79 : 1773 19669 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 80 : 1773 21179 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 81 : 1773 10737 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 82 : 1773 4590 0 0 0 0 0 0 77 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 85 : 1248 7648 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 86 : 1248 11264 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 87 : 1248 7552 0 0 0 0 0 0 0 
spmv_base_L1D_50__frb53-24-1.1.sm_75.ptx 88 : 1248 0 0 0 0 0 0 0 0 
