Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
67000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.018218
67001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.560026
67002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.219446
67003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.955397
67004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.658134
67005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.414084
67006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.296506
67007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.146073
67008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.028644
67009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.925754
67010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.924361
67011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.919610
67012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.910158
67013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.940771
67014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.997579
67015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.984198
67016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.973952
67017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.975015
67018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010741
67019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.026876
67020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014644
67021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020050
67022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007283
67023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.996141
67024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.002579
67025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012675
67026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.994725
67027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.000285
67028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009218
67029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.997788
67030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017124
67031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.036123
67032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022645
67033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.041516
67034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.004771
67035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.024811
67036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.031724
67037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.030485
67038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.044633
67039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.030902
67040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.041132
67041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.033254
67042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.033599
67043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.040620
67044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.035973
67045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.034025
67046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.040107
67047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.036402
67048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.031626
67049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.043999
67050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.025901
67051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.049124
67052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.024773
67053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.044587
67054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.036424
67055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.039736
67056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.042567
67057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.027128
67058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.042305
67059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.038124
67060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.033860
67061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.423310
67062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.613124
