Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
61000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.335184
61001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.344828
61002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.320642
61003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.124116
61004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.973267
61005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.881722
61006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.737987
61007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.607080
61008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.596111
61009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.534660
61010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.540223
61011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.443925
61012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.508504
61013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.555400
61014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.587419
61015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.554839
61016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.553091
61017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.557121
61018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.562382
61019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.534948
61020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.519340
61021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511101
61022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.526475
61023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.504690
61024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.498579
61025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.520020
61026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.512642
61027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.527765
61028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.523230
61029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.522684
61030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.526276
61031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.500860
61032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515056
61033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.499056
61034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.524982
61035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.535465
61036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516081
