Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
78000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.517936
78001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.550790
78002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.507062
78003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.506276
78004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.531878
78005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.546590
78006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.532427
78007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.526354
78008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.530575
78009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.531843
78010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511168
78011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.509307
78012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510768
78013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516768
78014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511769
78015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.514141
78016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.505566
78017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.412467
78018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.688025
78019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.255115
78020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.180945
78021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.270189
78022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.160304
78023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.253049
78024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.270886
78025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.298772
78026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.880557
78027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.127752
78028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.427072
78029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.232037
78030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.976608
78031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.851251
78032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.700589
78033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582346
78034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.497018
78035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.479966
78036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.422453
78037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.404626
78038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.396636
78039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.407965
78040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.430452
78041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.437055
78042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.456861
78043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.454987
78044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.487365
78045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494371
78046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.527955
78047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491763
78048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.504008
78049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515081
78050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510043
78051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515592
78052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511742
78053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516818
78054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511705
78055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511310
78056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513988
78057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513459
78058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513806
78059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511353
78060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.508053
78061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.511560
78062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.504578
78063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.512571
78064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.510375
78065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.050080
78066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.018587
78067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.183125
78068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.182805
78069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.275560
78070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.159207
78071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.297430
78072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.322536
78073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.552000
78074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.895049
78075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.347497
78076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.337730
78077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.256269
78078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.182855
78079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.089391
78080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.905567
78081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.810853
78082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.664096
78083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.579469
78084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.588968
78085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.546233
78086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.469245
78087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.492704
78088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.459128
78089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.425991
78090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.457674
78091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.449779
78092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.376314
78093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.432523
78094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466699
78095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.475550
78096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.503415
78097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.513428
78098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516680
78099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.549180
78100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.151270
78101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.882590
78102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.184297
78103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.192390
78104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.278519
78105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.184077
78106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.259029
78107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.260427
78108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.504240
78109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.930205
78110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.335522
78111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.397876
78112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.370417
78113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.227337
78114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.161692
78115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.960265
78116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.853114
78117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.702600
78118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.598897
78119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.499101
78120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.463117
78121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.415626
78122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.388309
78123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.423478
78124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.390672
78125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.351241
78126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.361500
78127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.389222
78128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.403240
78129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.409151
78130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.443233
78131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461910
78132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494051
78133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.492360
78134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516004
78135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.518052
78136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.507073
