Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
75000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.113843
75001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.851061
75002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.439873
75003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.162399
75004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.809708
75005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.575802
75006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.322059
75007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.112579
75008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.063187
75009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.043890
75010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.962985
75011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.959119
75012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.948071
75013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.945883
75014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.954473
75015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.957742
75016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.951516
75017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.966774
75018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.980157
75019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.992776
75020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.979064
75021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.988960
75022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.979671
75023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.006323
75024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012922
75025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015604
75026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013431
75027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017111
75028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012450
75029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015491
75030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011310
75031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018736
75032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012749
75033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014635
75034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012551
75035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.025265
75036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009312
75037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.024088
75038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.004281
75039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.023853
75040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.007423
75041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018906
75042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016903
75043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010929
75044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017064
75045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011990
75046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015686
75047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013730
75048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014212
75049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013843
75050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016405
75051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012932
75052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.015814
75053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010893
75054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017945
75055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019877
75056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016033
75057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011425
75058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016720
75059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010488
75060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.022641
75061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.004139
75062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.025485
75063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.003366
75064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.023606
75065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.006777
75066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020977
75067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013786
75068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013791
75069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014280
75070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017216
75071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010835
75072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018196
75073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009876
75074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.021872
75075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010278
75076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017599
75077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010596
75078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016440
75079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014377
75080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017255
75081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.011617
75082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.016324
75083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.014866
75084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013113
75085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019037
75086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.010096
75087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.018430
75088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.013306
75089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.005276
75090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.243352
75091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.075660
75092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.339262
75093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.874353
75094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.874373
75095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.945251
75096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.254854
75097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.135981
75098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.515480
75099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.063507
75100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.153930
75101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.115759
75102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.678828
75103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.518117
75104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.147702
75105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.942783
75106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.737579
75107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.432552
75108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.329068
75109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.147483
75110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.088717
75111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.031483
75112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.009886
75113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.923137
75114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.937180
75115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.938317
75116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.944582
75117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.922585
75118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.931460
75119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.931706
