Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
72000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.239228
72001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.136947
72002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.158470
72003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.222829
72004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.250210
72005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.429396
72006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.888235
72007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.296728
72008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.314678
72009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.244149
72010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.116858
72011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.947971
72012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.719736
72013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.559078
72014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.551715
72015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.529433
72016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.540559
72017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.466621
72018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.509931
72019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.496141
72020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.470081
72021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.447984
72022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.456713
72023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.458760
72024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.485264
72025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.519367
