Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
69000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.921207
69001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.896253
69002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.927556
69003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.920504
69004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.943764
69005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.954067
69006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.957890
69007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.954000
69008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.949544
69009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.962645
69010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.945685
69011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.980663
69012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.976286
69013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.990220
69014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.982124
69015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.993339
69016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.973716
69017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.988825
69018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.991361
69019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.144217
69020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.021847
69021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.351496
69022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.862314
69023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.845308
69024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.759835
69025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.939973
69026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.203418
69027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.067554
69028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.349346
69029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.019030
69030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.431471
69031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.599971
69032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.232079
69033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.944668
69034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.722595
69035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.464196
69036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.315082
69037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.234945
69038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.178203
69039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.019368
69040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.045825
