cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,11,34,133,48,11
5500,0,54,19,113,81,54
5600,0,43,22,159,61,43
5700,0,4,3,260,10,4
5800,0,22,4,157,21,22
5900,0,35,6,188,17,35
6000,0,82,12,163,29,82
6100,0,29,0,123,17,29
6200,0,4,3,12,6,4
6300,0,1,8,0,5,1
6400,0,0,14,0,6,0
6500,0,2,0,0,3,2
6600,0,1,3,0,0,1
6700,0,3,10,0,7,3
6800,0,0,3,0,3,0
6900,0,1,20,0,8,1
7000,0,5,37,0,13,5
7100,0,0,12,0,3,0
7200,0,4,34,18,8,4
7300,0,2,39,0,3,2
7400,0,4,62,12,17,4
7500,2,2,38,0,11,2
7600,1,3,16,0,4,3
7700,8,2,19,0,4,2
7800,25,2,23,0,4,2
7900,15,0,13,0,3,0
8000,8,0,4,0,1,0
8100,8,0,10,0,0,0
8200,10,1,11,0,3,1
8300,24,0,17,0,2,0
8400,22,0,9,0,1,0
8500,5,0,6,0,0,0
8600,9,0,4,0,3,0
8700,13,0,6,0,2,0
8800,12,0,8,0,3,0
8900,19,0,7,0,4,0
9000,27,0,10,0,0,0
9100,22,1,21,0,4,1
9200,16,0,16,0,4,0
9300,12,0,9,0,2,0
9400,30,0,18,0,11,0
9500,19,0,8,0,1,0
9600,19,0,11,0,7,0
9700,30,0,13,0,4,0
9800,34,0,14,0,9,0
9900,25,0,19,0,3,0
10000,19,0,5,0,1,0
10100,35,0,30,0,3,0
10200,25,0,23,0,9,0
10300,27,0,18,0,7,0
10400,16,0,3,0,4,0
10500,40,0,12,0,0,0
10600,34,0,27,0,1,0
10700,24,0,13,0,1,0
10800,46,0,19,0,7,0
10900,11,0,6,0,7,0
11000,14,0,4,0,0,0
11100,44,0,22,0,9,0
11200,38,0,16,0,3,0
11300,15,0,13,0,4,0
11400,15,0,11,0,3,0
11500,17,0,4,0,7,0
11600,44,0,26,0,4,0
11700,20,0,16,0,1,0
11800,18,0,6,0,3,0
11900,13,0,12,0,4,0
12000,20,0,8,0,3,0
12100,31,0,12,0,3,0
12200,23,0,10,0,3,0
12300,13,0,8,0,1,0
12400,20,0,15,0,2,0
12500,12,0,14,0,5,0
12600,16,0,8,0,6,0
12700,20,0,11,0,2,0
12800,19,0,5,0,1,0
12900,31,0,19,0,2,0
13000,27,0,21,0,1,0
13100,21,0,12,0,1,0
13200,12,0,7,0,0,0
13300,21,0,7,0,2,0
13400,26,0,9,0,6,0
13500,12,0,0,0,2,0
13600,23,0,12,0,1,0
13700,30,1,23,0,4,1
13800,16,0,9,0,3,0
13900,10,0,3,0,1,0
14000,17,0,6,0,0,0
14100,39,0,14,0,3,0
14200,29,0,23,0,3,0
14300,7,0,3,0,1,0
14400,10,0,4,0,2,0
14500,31,0,15,0,3,0
14600,17,0,3,0,2,0
14700,6,0,5,0,1,0
14800,35,0,19,0,5,0
14900,17,0,7,0,0,0
15000,19,0,17,0,3,0
15100,15,0,8,0,1,0
15200,13,0,4,0,3,0
15300,12,0,5,0,0,0
15400,17,0,5,0,6,0
15500,11,0,11,0,2,0
15600,8,0,10,0,7,0
15700,10,0,6,0,3,0
15800,20,0,10,0,2,0
15900,14,0,10,0,0,0
16000,14,0,2,0,5,0
16100,17,0,4,0,4,0
16200,12,0,10,0,0,0
16300,18,0,4,0,1,0
16400,13,0,12,0,2,0
16500,12,0,9,0,5,0
16600,10,0,6,0,0,0
16700,11,0,5,0,5,0
16800,21,0,10,0,2,0
16900,10,0,4,0,0,0
17000,18,0,15,0,0,0
17100,9,0,10,0,4,0
17200,8,0,1,0,3,0
17300,12,0,5,0,1,0
17400,8,0,3,0,0,0
17500,18,0,13,0,1,0
17600,9,0,6,0,4,0
17700,11,0,15,0,1,0
17800,20,0,8,0,1,0
17900,11,0,2,0,0,0
18000,14,0,8,0,0,0
18100,21,0,6,0,2,0
18200,19,0,11,0,0,0
18300,9,0,2,0,0,0
18400,19,0,11,0,0,0
18500,20,0,15,0,4,0
18600,11,0,0,0,1,0
18700,9,0,5,0,3,0
18800,14,0,7,0,1,0
18900,14,0,4,0,1,0
19000,7,0,6,0,3,0
19100,17,0,13,0,3,0
