Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.812108
1000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808926
1000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.840316
1000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.782632
1000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784192
1000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.832201
1000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.812108
1001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.810699
1001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.815599
1001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794303
1001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.781759
1001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.847126
1001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787946
1001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.777379
1002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.817802
1002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803639
1002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794303
1002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.811312
1002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.818719
1002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786799
1002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.777379
1002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786921
1003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772583
1003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.832543
1003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.826942
1003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.777948
1003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.773460
1003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.839807
1003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803639
1003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794303
1004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.816997
1004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.832173
1004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784075
1004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.833797
1004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.779040
1004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.773460
1004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793364
1004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.832201
1005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.812108
1005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785983
1005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.840316
1005500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1005600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794303
1005700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1005800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.781759
1005900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.836099
1006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.798973
1006100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.777379
1006200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813551
1006300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807890
1006400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1006500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794303
1006600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1006700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788671
1006800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.841360
1006900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786799
1007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.777379
1007100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.840746
1007200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803639
1007300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1007400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794303
1007500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1007600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794356
1007700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.835676
1007800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786799
1007900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.777379
1008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.817802
1008100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803639
1008200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1008300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794303
1008400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1008500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.826645
1008600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.817664
1008700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1008800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785983
1008900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.840316
1009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1009100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784199
1009200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.782626
1009300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772522
1009400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.832201
1009500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.812108
1009600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.776203
1009700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788096
