Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
4000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.148695
4001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.143367
4002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.146622
4003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.144050
4004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.143799
4005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.148755
4006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.143554
4007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.127669
4008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.124761
4009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.712908
4010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.175618
4011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.754883
4012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.556855
4013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.396635
4014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.277032
4015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.258990
4016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.095423
4017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.046437
4018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.930613
4019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.876109
4020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.639001
4021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.584562
4022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.554546
4023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.339274
4024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.269614
4025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.210394
4026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.167924
4027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.080406
4028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.049372
4029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.997268
4030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.978125
4031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.959493
4032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.989618
4033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.945767
4034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.917038
4035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.945082
4036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.944215
4037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.009341
4038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.999118
4039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.976740
4040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.983032
4041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.967120
4042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.967234
4043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.969297
4044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.961577
4045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.994791
4046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.025501
4047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.038055
4048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.042579
4049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.023526
4050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.029736
4051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.015301
4052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.038907
4053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.058480
4054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.101291
