kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mst_topo.1.sm_75.ptx 915 : 3328 16640 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 911 : 7734272 50272768 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 900 : 30212 6199348 0 0 0 30212 30212 0 0 
mst_topo.1.sm_75.ptx 899 : 30212 151060 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 897 : 7734272 38520300 0 0 0 0 0 0 30212 
mst_topo.1.sm_75.ptx 896 : 7734272 39051360 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 895 : 7734272 30445632 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 892 : 1150371 4708530 0 0 0 212758 212758 0 0 
mst_topo.1.sm_75.ptx 889 : 6583304 32918626 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 888 : 6583304 27105845 0 0 0 966582 241682 0 0 
mst_topo.1.sm_75.ptx 887 : 6583304 32918408 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 879 : 6583304 1569418625 72128 0 0 1006911 241682 0 0 
mst_topo.1.sm_75.ptx 863 : 7732427 69850440 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 861 : 7733675 6455 0 0 0 0 0 0 577 
mst_topo.1.sm_75.ptx 860 : 7733675 46739924 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 859 : 7733675 1948437960 0 0 0 2719972 241682 0 0 
mst_topo.1.sm_75.ptx 858 : 7733675 70660638 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 857 : 7733675 70551890 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 855 : 7733675 0 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 854 : 7733675 47556291 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 853 : 7733675 1721030693 0 0 0 966728 241682 0 0 
mst_topo.1.sm_75.ptx 852 : 7733675 70585187 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 851 : 7733675 70573215 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 849 : 7734272 3079 0 0 0 0 0 0 146 
mst_topo.1.sm_75.ptx 848 : 7734272 46648384 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 847 : 7734272 46405632 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 846 : 7734272 46405632 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 842 : 7733822 1869093250 0 0 0 241682 241682 0 0 
mst_topo.1.sm_75.ptx 821 : 7733822 50860114 0 0 0 2166756 241682 0 0 
mst_topo.1.sm_75.ptx 807 : 7733822 34659908 0 0 0 0 0 0 195389 
mst_topo.1.sm_75.ptx 806 : 7733822 46478676 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 805 : 7733822 2630937700 17321792 0 0 2637135 241682 0 0 
mst_topo.1.sm_75.ptx 804 : 7733822 70282830 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 803 : 7733822 70070798 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 802 : 7733822 46828148 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 801 : 7733822 2947169716 30935296 0 0 966728 241682 0 0 
mst_topo.1.sm_75.ptx 800 : 7733822 69699278 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 799 : 7733822 31575320 0 0 0 966728 241682 0 0 
mst_topo.1.sm_75.ptx 779 : 7733822 69846382 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 769 : 7734272 46405632 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 766 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 765 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 764 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 763 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 762 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 761 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 760 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 759 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 758 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 757 : 3328 58240 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 756 : 3328 21632 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 755 : 3328 21632 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 754 : 3328 23296 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 753 : 3328 29952 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 752 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 751 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 749 : 3328 0 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 748 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 747 : 3328 29952 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 746 : 3328 86528 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 745 : 3328 29952 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 744 : 3328 29952 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 743 : 3328 29952 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 742 : 3328 21632 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 741 : 3328 33280 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 740 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 739 : 3328 19968 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 738 : 3328 23936 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 737 : 3328 37152 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 736 : 3328 45760 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 735 : 3328 43264 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 734 : 3328 43264 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 733 : 3328 43264 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 732 : 3328 43264 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 731 : 3328 43264 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 730 : 3328 42560 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 729 : 3328 38720 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 728 : 3328 142752 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 727 : 3328 19488 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 704 : 7734016 41552864 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 701 : 7733822 38273240 0 0 0 241682 241682 0 0 
mst_topo.1.sm_75.ptx 700 : 7733822 54433106 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 699 : 7733822 71427566 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 689 : 7733822 41056022 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 688 : 7733822 47945780 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 687 : 7733822 47712948 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 686 : 7733822 52238356 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 685 : 7733822 4753274604 30935296 0 0 966728 241682 0 0 
mst_topo.1.sm_75.ptx 684 : 7733822 59507250 0 0 0 2166756 241682 0 0 
mst_topo.1.sm_75.ptx 670 : 7733822 41201398 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 669 : 7733822 51790420 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 668 : 7733822 5011395382 19695552 0 0 2637135 241682 0 0 
mst_topo.1.sm_75.ptx 667 : 7733822 71520622 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 666 : 7733822 70747982 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 665 : 7733822 51753492 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 664 : 7733822 6158482772 65252160 0 0 2216958 241682 0 0 
mst_topo.1.sm_75.ptx 663 : 7733822 71416270 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 662 : 7733822 47446484 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 660 : 7733822 0 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 434 : 7734016 43263200 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 431 : 7733822 2039824214 0 0 0 966728 241682 0 0 
mst_topo.1.sm_75.ptx 428 : 7733822 47528980 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 427 : 7733822 48427796 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 407 : 7733822 50095668 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 390 : 7733822 41265334 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 389 : 7733822 50293940 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 646 : 7733822 0 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 388 : 7733822 6451900442 19623840 0 0 2637135 241682 0 0 
mst_topo.1.sm_75.ptx 645 : 7733822 52044852 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 387 : 7733822 71188718 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 644 : 7733822 4570761976 13024 0 0 966728 241682 0 0 
mst_topo.1.sm_75.ptx 386 : 7733822 70825390 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 643 : 7733822 71406798 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 385 : 7733822 50186964 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 642 : 7733822 49803380 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 384 : 7733822 8047420110 65252160 0 0 2216958 241682 0 0 
mst_topo.1.sm_75.ptx 641 : 7733822 5006992026 30922272 0 0 1208409 241682 0 0 
mst_topo.1.sm_75.ptx 383 : 7733822 71091980 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 640 : 7733822 71508814 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 382 : 7733822 47432756 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 639 : 7733822 71351662 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 380 : 16313034 45500446 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 637 : 7733822 48090676 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 379 : 16313034 106242269 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 636 : 7733822 47882900 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 378 : 16313034 8213577021 65252160 0 0 5545737 763113 0 0 
mst_topo.1.sm_75.ptx 377 : 16313034 149426051 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 634 : 7733822 0 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 375 : 16313034 101079405 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 632 : 7733822 4893713770 30935296 0 0 966728 241682 0 0 
mst_topo.1.sm_75.ptx 906 : 314312 1420500 0 0 0 0 0 0 0 
mst_topo.1.sm_75.ptx 365 : 7733822 6716059460 30773760 0 0 1208409 241682 0 0 
mst_topo.1.sm_75.ptx 622 : 7733822 47602292 0 0 0 0 0 0 0 
