Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.799166
1001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.488584
1002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.478186
1003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.412971
1004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.702114
1005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.423315
1006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.692210
1007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.898375
1008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.517822
1009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.487221
1010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.279709
1011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.133766
1012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.280325
1013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.112685
1014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.245513
1015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.398160
1016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.309231
1017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.414523
1018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.439530
1019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.255785
1020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.464305
1021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.075853
1022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.097290
1023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.008585
1024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.858515
