Cycle,RunTimeDynamic(W)
1000,5.394816
2000,8.483750
3000,8.483750
4000,8.483750
5000,8.483750
6000,4.811135
7000,4.807458
8000,4.807458
9000,4.807458
10000,4.807458
11000,4.807458
12000,4.807458
13000,4.807458
14000,4.807458
15000,4.807458
16000,4.807458
17000,4.807458
18000,4.807458
19000,4.807458
20000,4.807458
21000,4.807458
22000,4.807458
23000,4.807458
24000,4.807458
25000,4.807458
26000,5.047548
27000,5.090250
28000,5.090250
29000,5.090250
30000,5.090250
31000,5.090250
32000,5.302909
33000,5.373042
34000,5.666862
35000,5.938625
36000,5.938907
37000,6.221417
38000,6.221417
39000,6.340755
40000,6.504208
41000,6.617325
42000,6.787000
43000,7.428089
44000,7.771680
45000,7.918166
46000,7.918166
47000,8.081337
