Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.900624
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.311431
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.311431
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.311431
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.311431
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.647486
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.404049
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.495299
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.844600
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.327193
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.238274
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.309626
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.336835
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.745731
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.706316
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.819374
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.344189
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.345703
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.385154
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.516963
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.771511
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.760504
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.917559
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.636720
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.652314
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.621098
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.736150
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.565013
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.725186
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.564611
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.546587
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.377289
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.715421
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.665529
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.650309
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.493796
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.392585
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.619879
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.622277
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.650537
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.438388
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.692591
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.693733
44000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.537767
45000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.573478
46000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.778381
47000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.013638
48000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.499088
49000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.649962
50000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.635040
51000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.689118
