Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.497824
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.832230
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.923875
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.916700
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.230462
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.059401
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.064650
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.657107
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.371076
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.099067
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.407000
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,9.525782
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.301143
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.160236
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.963804
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.401643
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.734429
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.075376
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.772908
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.758448
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.978568
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.434643
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.965795
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.998103
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.197129
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.179995
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.276517
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.652755
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.337525
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.309883
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.947563
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.210138
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.663229
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.809364
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,9.430847
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.598610
