cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,30,19,61,30,30
5400,0,83,16,88,66,83
5500,0,118,31,123,77,118
5600,0,47,2,218,15,47
5700,0,6,0,19,4,6
5800,0,0,59,49,4,0
5900,0,0,44,199,1,0
6000,0,0,7,252,0,0
6100,0,0,6,394,0,0
6200,0,0,14,386,0,0
6300,0,0,20,331,3,0
6400,0,0,20,269,3,0
6500,0,0,8,191,1,0
6600,0,0,5,193,2,0
6700,0,0,15,157,4,0
6800,0,0,25,193,6,0
6900,0,0,31,239,3,0
7000,0,0,17,289,0,0
7100,0,0,8,298,2,0
7200,0,0,7,224,1,0
7300,0,0,5,195,0,0
7400,0,0,4,160,4,0
7500,0,0,9,387,0,0
7600,0,0,9,303,1,0
7700,0,0,5,255,1,0
7800,0,0,2,190,1,0
7900,0,0,2,216,3,0
8000,0,0,4,321,0,0
8100,0,0,8,129,2,0
8200,0,0,7,326,0,0
8300,0,0,3,296,1,0
8400,0,0,4,211,0,0
8500,0,0,4,167,0,0
8600,0,0,10,186,1,0
8700,0,0,1,244,2,0
8800,0,0,7,288,0,0
8900,0,0,5,181,0,0
9000,0,0,10,222,0,0
9100,0,0,4,227,0,0
9200,0,0,9,145,1,0
9300,0,0,7,301,0,0
9400,0,0,7,184,1,0
9500,0,0,11,209,2,0
9600,0,3,12,369,1,3
9700,0,0,12,174,4,0
9800,0,0,8,340,2,0
9900,0,0,6,247,2,0
10000,0,4,11,210,2,4
10100,0,3,7,218,3,3
10200,0,0,12,268,1,0
10300,0,0,3,297,0,0
10400,0,0,7,194,0,0
10500,0,0,7,237,0,0
10600,0,0,6,349,0,0
10700,0,0,4,159,0,0
10800,0,0,6,220,3,0
10900,0,0,5,348,0,0
11000,0,0,9,249,0,0
11100,0,1,4,249,1,1
11200,0,0,5,336,0,0
11300,0,0,7,145,5,0
11400,0,0,5,392,1,0
11500,0,0,6,294,0,0
11600,0,0,8,267,0,0
11700,0,0,6,187,1,0
11800,0,1,3,94,2,1
11900,0,0,6,353,0,0
12000,0,0,4,367,0,0
12100,0,0,9,212,1,0
12200,0,0,8,288,0,0
12300,0,0,9,234,1,0
12400,0,0,8,280,0,0
12500,0,0,6,183,1,0
12600,0,0,15,250,1,0
12700,1,0,9,250,5,0
12800,3,0,8,168,2,0
12900,6,8,10,202,5,8
13000,2,1,6,244,5,1
13100,2,3,11,134,2,3
13200,0,1,4,106,2,1
13300,4,8,4,260,4,8
13400,4,2,6,97,4,2
13500,0,0,7,307,1,0
13600,1,3,3,173,1,3
13700,0,0,8,159,0,0
13800,0,0,4,158,1,0
13900,1,3,8,169,4,3
14000,2,6,8,222,4,6
14100,4,0,9,285,3,0
14200,4,3,9,211,5,3
14300,4,1,7,341,6,1
14400,1,0,11,200,0,0
14500,0,0,7,307,2,0
14600,0,0,12,266,1,0
14700,1,1,11,185,3,1
14800,2,0,10,361,4,0
14900,2,1,11,221,0,1
15000,10,6,13,88,7,6
15100,30,2,3,42,5,2
15200,0,0,0,0,0,0
15300,15,7,8,0,8,7
15400,0,0,11,0,0,0
15500,9,3,8,0,6,3
15600,0,0,16,0,2,0
15700,0,0,0,0,0,0
15800,0,0,11,0,0,0
15900,9,0,32,0,4,0
16000,26,11,25,0,23,11
16100,0,0,0,0,0,0
16200,10,2,22,0,5,2
16300,0,0,38,8,7,0
16400,7,0,21,0,0,0
16500,21,0,13,0,2,0
16600,15,2,70,6,7,2
16700,24,0,22,0,6,0
16800,12,0,43,0,8,0
16900,14,0,33,0,6,0
17000,23,2,71,18,10,2
17100,20,2,19,4,4,2
17200,31,1,42,2,13,1
17300,29,3,53,20,10,3
17400,14,1,30,0,7,1
17500,24,2,68,27,11,2
17600,6,0,4,0,1,0
17700,15,0,58,3,9,0
17800,7,1,37,3,11,1
17900,22,3,46,0,15,3
18000,29,0,29,0,10,0
18100,20,0,67,11,9,0
18200,60,2,45,0,12,2
18300,34,0,76,26,13,0
18400,23,2,17,0,1,2
18500,1,1,57,42,2,1
18600,9,0,87,158,13,0
18700,4,0,44,290,5,0
18800,3,0,52,180,7,0
18900,0,0,35,209,5,0
19000,0,0,19,157,9,0
19100,7,0,21,245,8,0
