cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,36,21,61,30,36
5400,0,97,19,98,74,97
5500,0,134,27,85,78,134
5600,0,13,1,95,7,13
5700,0,4,0,16,3,4
5800,0,0,53,87,1,0
5900,0,0,35,169,4,0
6000,0,0,10,238,1,0
6100,0,0,7,393,0,0
6200,0,0,2,398,0,0
6300,0,0,15,385,0,0
6400,0,0,20,298,3,0
6500,0,0,16,275,0,0
6600,0,0,4,396,0,0
6700,0,0,28,260,1,0
6800,0,0,15,182,3,0
6900,0,0,22,251,1,0
7000,0,0,7,293,0,0
7100,0,0,6,203,1,0
7200,0,0,12,155,1,0
7300,0,0,17,325,0,0
7400,0,0,11,233,0,0
7500,0,0,20,129,0,0
7600,0,0,8,392,0,0
7700,0,0,14,224,4,0
7800,0,0,2,398,0,0
7900,0,0,8,327,2,0
8000,0,0,0,299,1,0
8100,0,0,4,281,2,0
8200,0,0,3,161,0,0
8300,0,0,3,251,0,0
8400,0,0,2,179,0,0
8500,0,0,2,235,0,0
8600,0,0,5,140,0,0
8700,0,0,4,110,0,0
8800,0,0,7,333,0,0
8900,0,0,9,183,1,0
9000,0,0,13,211,1,0
9100,0,0,13,313,0,0
9200,0,0,7,148,4,0
9300,0,0,2,378,0,0
9400,0,0,8,383,0,0
9500,0,0,8,211,2,0
9600,0,0,7,236,1,0
9700,0,0,10,342,0,0
9800,0,0,4,194,2,0
9900,0,0,10,234,2,0
10000,0,0,5,296,1,0
10100,0,0,3,218,0,0
10200,0,0,4,188,2,0
10300,0,0,8,313,2,0
10400,0,1,10,245,2,1
10500,0,1,5,285,1,1
10600,0,2,9,165,4,2
10700,0,2,12,236,4,2
10800,0,0,3,296,1,0
10900,0,0,13,169,1,0
11000,0,0,6,394,0,0
11100,0,0,5,210,9,0
11200,0,0,4,239,0,0
11300,0,0,6,200,1,0
11400,0,0,4,257,1,0
11500,0,0,2,298,0,0
11600,0,0,4,197,0,0
11700,0,0,3,137,1,0
11800,0,0,6,271,2,0
11900,0,0,3,223,2,0
12000,0,0,13,266,6,0
12100,0,0,7,329,1,0
12200,0,0,9,245,2,0
12300,0,0,13,171,0,0
12400,0,0,9,232,0,0
12500,0,0,8,238,2,0
12600,0,0,4,396,0,0
12700,0,0,12,192,4,0
12800,0,0,8,223,1,0
12900,1,1,12,226,1,1
13000,1,1,7,138,3,1
13100,0,0,5,254,3,0
13200,6,1,5,188,3,1
13300,0,2,9,131,2,2
13400,6,10,7,290,8,10
13500,1,9,7,147,2,9
13600,0,4,3,135,3,4
13700,6,2,7,270,5,2
13800,0,0,3,396,1,0
13900,1,3,6,390,0,3
14000,0,2,6,324,4,2
14100,2,1,5,289,3,1
14200,0,2,4,235,1,2
14300,10,3,10,177,7,3
14400,2,1,5,324,2,1
14500,9,12,11,180,7,12
14600,4,4,13,316,2,4
14700,1,7,13,146,6,7
14800,3,2,14,355,1,2
14900,1,2,6,289,2,2
15000,1,0,13,222,3,0
15100,11,11,17,134,6,11
15200,4,2,10,125,4,2
15300,2,5,3,5,0,5
15400,0,0,0,0,0,0
15500,0,0,0,0,0,0
15600,7,4,4,0,3,4
15700,14,12,20,0,11,12
15800,0,0,25,0,2,0
15900,0,0,12,0,0,0
16000,4,0,24,0,3,0
16100,8,0,19,0,9,0
16200,12,2,4,0,11,2
16300,2,0,54,0,4,0
16400,0,0,17,0,1,0
16500,8,0,37,0,5,0
16600,7,2,35,5,8,2
16700,8,0,54,55,5,0
16800,25,1,28,0,6,1
16900,0,0,52,23,8,0
17000,6,0,21,0,1,0
17100,23,4,33,0,3,4
17200,11,1,20,0,4,1
17300,11,7,32,0,9,7
17400,30,0,21,0,1,0
17500,25,2,50,0,11,2
17600,38,4,43,4,18,4
17700,33,3,63,28,14,3
17800,21,0,34,0,14,0
17900,10,1,28,0,7,1
18000,35,1,90,61,11,1
18100,5,0,13,0,2,0
18200,22,0,83,40,8,0
18300,7,0,55,18,6,0
18400,12,0,52,31,14,0
18500,4,0,52,45,4,0
18600,15,2,69,112,19,2
18700,2,2,23,328,1,2
18800,9,2,48,183,8,2
18900,12,3,36,79,5,3
19000,7,1,22,82,8,1
19100,0,0,0,0,0,0
