cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,39,16,48,29,39
5400,0,71,18,104,67,71
5500,0,66,30,136,78,66
5600,0,99,3,220,15,99
5700,0,9,1,72,3,9
5800,0,0,24,2,1,0
5900,0,0,26,122,1,0
6000,0,0,14,346,0,0
6100,0,0,10,285,1,0
6200,0,0,28,259,1,0
6300,0,0,21,257,3,0
6400,0,0,12,248,3,0
6500,0,0,5,252,0,0
6600,0,0,12,159,2,0
6700,0,0,11,360,0,0
6800,0,0,21,287,2,0
6900,0,0,23,159,5,0
7000,0,0,10,322,0,0
7100,0,0,8,205,2,0
7200,0,0,16,173,1,0
7300,0,0,10,282,3,0
7400,0,0,8,328,0,0
7500,0,0,9,242,0,0
7600,0,0,5,157,0,0
7700,0,0,11,284,1,0
7800,0,0,3,351,0,0
7900,0,0,8,271,1,0
8000,0,0,3,195,2,0
8100,0,0,8,192,0,0
8200,0,0,8,160,1,0
8300,0,0,11,234,0,0
8400,0,0,6,257,3,0
8500,0,0,4,308,0,0
8600,0,0,6,392,0,0
8700,0,0,5,294,1,0
8800,0,0,8,204,0,0
8900,0,1,6,342,0,1
9000,0,0,6,292,0,0
9100,0,0,4,172,2,0
9200,0,0,3,348,0,0
9300,0,0,4,209,0,0
9400,0,0,4,166,0,0
9500,0,0,10,295,0,0
9600,0,0,11,253,0,0
9700,0,0,10,243,1,0
9800,0,0,10,343,0,0
9900,0,0,10,170,0,0
10000,0,0,10,245,1,0
10100,0,0,8,289,0,0
10200,0,0,2,196,2,0
10300,0,0,6,133,4,0
10400,0,0,16,174,0,0
10500,0,0,13,295,1,0
10600,0,0,6,233,3,0
10700,0,2,8,218,2,2
10800,0,3,3,283,3,3
10900,0,0,4,106,2,0
11000,0,7,5,160,2,7
11100,0,1,4,231,5,1
11200,0,0,7,308,3,0
11300,0,0,6,158,0,0
11400,0,0,7,211,0,0
11500,0,0,2,341,0,0
11600,0,0,3,255,1,0
11700,0,0,3,240,2,0
11800,0,0,6,300,0,0
11900,0,0,2,159,5,0
12000,0,0,13,268,1,0
12100,0,0,8,315,2,0
12200,0,5,8,200,7,5
12300,0,0,9,391,0,0
12400,0,0,6,318,2,0
12500,0,0,7,291,2,0
12600,1,1,10,193,7,1
12700,1,2,4,205,5,2
12800,1,0,11,203,8,0
12900,0,1,4,346,2,1
13000,0,1,11,196,3,1
13100,0,0,3,395,2,0
13200,0,1,10,241,3,1
13300,0,3,5,155,3,3
13400,6,6,5,309,1,6
13500,4,7,5,174,7,7
13600,1,0,8,369,2,0
13700,0,1,4,286,3,1
13800,0,2,7,183,4,2
13900,4,2,5,246,2,2
14000,0,1,11,206,4,1
14100,8,12,10,158,2,12
14200,5,4,12,319,3,4
14300,4,2,6,183,5,2
14400,1,2,3,207,4,2
14500,5,2,10,257,8,2
14600,6,3,5,246,1,3
14700,6,1,7,172,3,1
14800,9,4,6,306,1,4
14900,4,3,7,311,3,3
15000,14,5,13,208,3,5
15100,6,0,11,381,2,0
15200,7,1,21,290,1,1
15300,4,1,16,167,5,1
15400,2,1,18,205,3,1
15500,6,0,15,208,2,0
15600,0,0,16,69,2,0
15700,5,4,6,0,4,4
15800,8,2,7,0,1,2
15900,0,0,30,0,4,0
16000,10,1,13,0,9,1
16100,8,0,7,0,3,0
16200,21,0,27,0,0,0
16300,0,1,51,9,6,1
16400,0,0,49,19,3,0
16500,8,0,22,0,6,0
16600,9,0,44,16,3,0
16700,13,0,22,0,8,0
16800,29,0,18,0,9,0
16900,20,0,39,0,7,0
17000,1,1,20,0,3,1
17100,41,4,41,0,16,4
17200,21,2,22,0,13,2
17300,3,0,17,0,2,0
17400,60,2,56,0,11,2
17500,38,3,63,0,10,3
17600,13,0,43,17,4,0
17700,19,0,51,31,6,0
17800,12,0,50,0,5,0
17900,26,0,27,0,6,0
18000,32,2,15,0,9,2
18100,30,1,48,0,12,1
18200,28,1,21,0,9,1
18300,58,1,74,67,24,1
18400,19,0,86,89,16,0
18500,7,0,59,249,5,0
18600,0,0,37,147,8,0
18700,0,0,34,292,3,0
18800,3,0,41,202,5,0
18900,2,0,24,246,3,0
19000,0,0,23,208,2,0
19100,2,0,28,257,7,0
