cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,30,19,61,30,30
5400,0,85,14,88,66,85
5500,0,112,33,124,76,112
5600,0,51,2,216,16,51
5700,0,6,0,38,4,6
5800,0,0,0,0,0,0
5900,0,0,43,39,8,0
6000,0,0,12,331,0,0
6100,0,0,3,397,0,0
6200,0,0,23,263,1,0
6300,0,0,34,238,2,0
6400,0,0,9,141,0,0
6500,0,0,15,176,0,0
6600,0,0,2,398,0,0
6700,0,0,7,377,0,0
6800,0,0,23,224,2,0
6900,0,0,18,208,0,0
7000,0,0,20,204,6,0
7100,0,0,10,197,3,0
7200,0,0,5,227,2,0
7300,0,0,4,198,2,0
7400,0,0,2,192,1,0
7500,0,0,4,206,0,0
7600,0,0,15,189,0,0
7700,0,0,12,239,0,0
7800,0,0,13,275,1,0
7900,0,0,8,159,0,0
8000,0,0,9,280,1,0
8100,0,0,9,206,0,0
8200,0,0,5,226,0,0
8300,0,0,7,168,1,0
8400,0,0,10,246,3,0
8500,0,0,5,395,0,0
8600,0,0,13,174,4,0
8700,0,0,4,396,0,0
8800,0,0,4,376,0,0
8900,0,0,2,297,1,0
9000,0,0,3,297,0,0
9100,0,0,2,298,0,0
9200,0,0,3,250,1,0
9300,0,0,8,200,1,0
9400,0,0,4,209,0,0
9500,0,0,10,215,2,0
9600,0,0,5,264,1,0
9700,0,0,7,186,0,0
9800,0,0,8,149,1,0
9900,0,0,7,339,2,0
10000,0,0,9,322,0,0
10100,0,0,9,277,1,0
10200,0,0,2,197,1,0
10300,0,0,8,158,3,0
10400,0,0,14,235,3,0
10500,0,0,1,399,0,0
10600,0,0,8,241,0,0
10700,0,0,7,172,2,0
10800,0,0,8,188,3,0
10900,0,0,8,252,1,0
11000,0,0,7,352,1,0
11100,0,0,13,199,3,0
11200,0,0,16,344,2,0
11300,0,0,4,145,1,0
11400,0,0,4,157,0,0
11500,0,0,8,151,1,0
11600,0,0,9,240,0,0
11700,0,0,5,290,1,0
11800,0,0,4,200,3,0
11900,0,0,6,273,1,0
12000,0,0,4,109,0,0
12100,0,0,9,274,1,0
12200,0,0,3,147,1,0
12300,0,0,4,239,0,0
12400,0,0,10,229,2,0
12500,0,1,4,394,1,1
12600,0,1,1,394,2,1
12700,0,3,10,267,2,3
12800,0,4,6,214,5,4
12900,0,2,5,392,1,2
13000,0,0,1,348,2,0
13100,0,1,5,182,7,1
13200,0,2,12,247,5,2
13300,0,4,5,391,0,4
13400,0,1,2,305,2,1
13500,0,10,8,237,7,10
13600,0,4,7,142,3,4
13700,1,8,7,210,7,8
13800,0,3,5,391,1,3
13900,1,12,12,230,7,12
14000,0,3,10,331,2,3
14100,1,2,6,264,3,2
14200,2,16,7,238,8,16
14300,0,8,14,235,8,8
14400,4,2,13,187,3,2
14500,1,5,11,264,6,5
14600,0,2,12,323,1,2
14700,1,1,14,239,2,1
14800,0,0,6,140,2,0
14900,4,2,7,230,6,2
15000,1,0,4,263,3,0
15100,3,5,7,251,3,5
15200,2,0,8,151,0,0
15300,9,6,11,231,4,6
15400,9,10,11,147,9,10
15500,4,6,5,54,4,6
15600,0,0,0,0,0,0
15700,0,0,0,0,0,0
15800,0,0,11,0,2,0
15900,4,0,52,20,5,0
16000,0,0,15,0,3,0
16100,5,2,28,0,10,2
16200,12,2,51,6,8,2
16300,0,0,45,167,3,0
16400,6,0,23,89,0,0
16500,6,1,11,0,4,1
16600,0,0,56,21,5,0
16700,1,0,39,26,8,0
16800,7,0,32,19,7,0
16900,19,1,64,37,22,1
17000,3,4,35,0,5,4
17100,26,6,59,0,20,6
17200,8,4,11,0,14,4
17300,17,3,18,0,8,3
17400,16,3,22,0,8,3
17500,39,1,23,0,18,1
17600,36,2,68,0,12,2
17700,21,2,68,88,10,2
17800,0,0,18,0,2,0
17900,25,0,37,0,10,0
18000,37,0,41,0,11,0
18100,13,0,63,45,14,0
18200,22,0,62,60,14,0
18300,7,0,39,0,10,0
18400,14,1,82,36,9,1
18500,10,1,45,0,10,1
18600,4,1,78,35,5,1
18700,4,0,36,166,8,0
18800,4,4,31,30,11,4
18900,10,0,54,185,12,0
19000,0,0,7,21,1,0
19100,0,0,33,14,3,0
