cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,31,1,0,0,31
5600,0,0,0,0,0,0
5700,0,0,0,0,0,0
5800,0,0,32,141,81,0
5900,0,0,0,0,15,0
6000,0,5,32,19,0,5
6100,0,57,81,146,19,57
6200,0,41,80,139,20,41
6300,0,0,24,287,0,0
6400,0,0,6,211,0,0
6500,0,0,7,193,0,0
6600,0,2,6,148,0,2
6700,0,15,6,155,4,15
6800,0,3,9,267,2,3
6900,0,0,10,238,1,0
7000,0,0,8,152,0,0
7100,0,5,9,353,1,5
7200,0,14,10,164,0,14
7300,0,13,9,103,5,13
7400,3,10,11,308,4,10
7500,0,2,13,232,1,2
7600,2,32,7,153,7,32
7700,0,3,11,364,0,3
7800,0,6,5,250,5,6
7900,0,0,8,236,0,0
8000,0,0,10,172,0,0
8100,0,0,15,334,0,0
8200,0,0,13,209,0,0
8300,2,19,14,265,1,19
8400,0,23,15,295,2,23
8500,0,8,5,186,1,8
8600,0,23,8,121,7,23
8700,0,1,17,340,0,1
8800,0,0,13,242,0,0
8900,0,0,6,394,0,0
9000,0,0,11,219,0,0
9100,0,1,10,234,2,1
9200,0,10,9,301,3,10
9300,0,0,11,349,0,0
9400,0,0,18,234,1,0
9500,0,3,17,176,2,3
9600,0,0,12,320,0,0
9700,1,0,16,140,2,0
9800,1,0,14,132,0,0
9900,0,4,10,288,0,4
10000,0,5,6,213,4,5
10100,0,5,8,214,6,5
10200,0,0,11,273,0,0
10300,0,0,14,233,0,0
10400,0,0,14,169,0,0
10500,0,0,9,223,0,0
10600,2,13,19,181,3,13
10700,11,20,11,182,6,20
10800,0,19,12,158,5,19
10900,4,14,8,181,8,14
11000,0,0,8,340,0,0
11100,0,0,14,279,0,0
11200,0,8,9,165,4,8
11300,3,12,10,310,2,12
11400,4,12,8,235,4,12
11500,1,2,9,278,1,2
11600,3,5,20,126,2,5
11700,4,12,22,164,1,12
11800,0,12,9,377,2,12
11900,0,11,7,313,3,11
12000,0,13,17,156,6,13
12100,0,0,15,284,1,0
12200,0,0,12,252,0,0
12300,1,10,12,137,4,10
12400,6,1,17,323,1,1
12500,7,7,22,188,6,7
12600,0,18,15,146,4,18
12700,5,20,3,215,12,20
12800,13,37,6,126,15,37
12900,0,4,20,376,0,4
13000,0,5,18,319,0,5
13100,0,3,11,237,3,3
13200,0,0,10,314,0,0
13300,0,0,20,235,0,0
13400,0,9,14,184,1,9
13500,1,8,16,121,3,8
13600,2,28,12,151,5,28
13700,5,13,12,236,7,13
13800,0,0,19,277,0,0
13900,0,6,14,128,2,6
14000,1,6,15,199,2,6
14100,0,2,20,296,0,2
14200,0,0,21,178,0,0
14300,0,0,16,215,1,0
14400,0,0,13,276,0,0
14500,0,0,16,149,0,0
14600,0,0,8,172,0,0
14700,0,0,12,212,0,0
14800,0,0,20,219,0,0
14900,0,0,16,222,0,0
15000,0,0,8,253,0,0
15100,0,0,14,217,0,0
15200,0,0,8,361,0,0
15300,0,0,7,222,0,0
15400,0,0,7,267,0,0
15500,0,0,5,344,0,0
15600,0,0,6,238,0,0
15700,0,0,8,324,0,0
15800,0,0,4,316,0,0
15900,0,0,8,166,0,0
16000,0,0,8,354,0,0
16100,0,0,6,294,0,0
16200,0,0,5,228,0,0
16300,0,0,5,166,0,0
16400,0,0,10,198,0,0
16500,0,0,6,137,0,0
16600,0,0,11,370,0,0
16700,0,0,11,277,0,0
16800,0,0,10,159,0,0
16900,0,0,13,337,0,0
17000,0,0,4,237,0,0
17100,0,0,8,187,0,0
17200,0,0,11,276,0,0
17300,0,0,12,341,0,0
17400,0,0,7,233,0,0
17500,0,0,6,162,0,0
17600,0,0,10,301,0,0
17700,0,0,3,293,0,0
17800,0,0,7,165,0,0
17900,0,0,7,254,0,0
18000,0,0,12,215,0,0
18100,0,0,6,373,0,0
18200,0,0,3,297,0,0
18300,0,0,7,293,0,0
18400,0,0,8,185,0,0
18500,0,0,9,303,0,0
18600,0,0,2,398,0,0
18700,0,0,5,251,0,0
18800,0,0,7,232,0,0
18900,0,0,6,340,0,0
19000,0,0,5,196,0,0
19100,0,0,6,228,0,0
